TIME_PERIOD,GDP,C,G,INV,EXP,IMP,CPI_energy,IP,IP_MFG,PV_C,RT,EMP,UNRATE,HE,ULC,IRST,IRLT,CPI,CPI_core,RHP,PIR,SP,NEER,COM,CA_GDP
1992-Q1,0.0621690131465203,0.2847752946063308,0.393180035801165,0.3982413582132604,0.0372343781384291,0.1336142476650495,-1.346184479765186,0.6684313992657429,0.5910854441281324,2.2794569872501715,0.8535902407478616,-0.0456128938244587,1.1874342673596003,0.5563385161308602,0.80620829363623,0.7840019754565243,-0.9254737001659876,1.2431630682141634,2.2963519964140136,0.8471774856747826,-0.5482791943045637,0.6825222676999467,0.4477312164525325,1.2431592274567946,-0.3634663438896963
1992-Q2,-1.0120637648567918,-0.8696223081443353,-0.3988151326939645,-1.7091935987653362,-0.5853386902283947,-0.4789159046842622,-0.5369392113314376,-0.7611643348251622,-0.7368632585623149,-0.6869038568844775,-1.3721661604271176,-0.2609101033250756,1.680353816945353,-0.1857799298310714,2.1310651601757344,0.4458260065029656,0.1878892445766684,0.6257474024709885,1.1285412137498685,-0.0020690969480925,0.4525966412450652,-0.0188965285766065,0.4139300126880537,0.6257476636918285,-0.0467037766242205
1992-Q3,-0.024503244384485,-0.0381446124797261,0.2515658518197961,-0.4119803031068562,1.5777629656432406,1.2160207980827942,-0.3489343323993905,-1.3514865679325905,-1.2619620389907853,-0.2203406050854555,-0.0401868027660523,-0.0679640803113284,1.910556376298949,0.917180502420218,2.7049617101850183,-0.0804187838895696,-0.1399184171975091,0.1184571729380506,0.6023022814197418,0.3085929925993401,0.3086234949138327,-1.3205635357620231,2.8721987252348287,0.1184681981185163,0.8565419479999875
1992-Q4,0.1736993547844071,0.3048212545688306,-0.7157311325976963,1.0469416848296582,-2.0434152543094823,-1.4898500377913275,0.4133265380233906,-0.8369401834875093,-0.8596778604314576,0.7912950945842956,1.0712559496428065,0.1389995796068084,1.720702691237403,0.4920583052828995,-0.7291370971940733,-1.984996720223809,-1.572237453613172,0.5436586113649002,0.901823097044502,0.3030693999236531,0.1910608675284232,0.4428478587075438,1.7597750158057195,0.543653952715956,-1.697866738391924
1993-Q1,-0.1575845168906433,-0.3486113864766972,-0.067412609566124,-0.6223493625663432,-1.4765799415402707,-2.8961692229462743,-0.1737561131808259,-1.2244979809481005,-1.1099540265019523,0.2941844009408348,-3.2697450467507325,0.2669164643248228,1.4481241796559938,0.6726186462002208,-0.2967255554488787,-1.318492882551643,-1.4570907238523678,3.625475993245181,5.212706556009857,-0.4052988990850838,0.4090400194437262,1.1986959737047616,0.6663989681191045,3.625476156215728,1.369612772202463
1993-Q2,0.3408411491344745,-0.0236064768312586,-0.399060499717998,0.1311335317478712,-0.0078723844304945,0.0173011417334495,-0.753405301062109,-0.3730733709851523,-0.3418103787637966,0.1861179878623897,-0.7063347142964617,-0.4989135484356545,1.0008636212276278,0.9655818539420092,1.1029552297445329,-1.6479084562634296,-0.527427902477816,0.1555642997741812,0.6069182790907315,0.1120183684088197,0.1449132842566487,-0.3771604784083673,0.0536803133092419,0.1555465932761344,-0.3471208472966356
1993-Q3,0.0681428545512975,0.1698550337846189,0.1000113150184838,0.5685830316825272,-1.1963504702921195,-0.857967939578096,-0.3045403314836428,-0.319328375713001,-0.3075323633771147,0.0284181883943144,1.13303758550069,0.2473686648428749,1.3715606940534986,-0.7176934945146601,-0.2556022044386594,-2.2004344323811247,-1.0138856707971569,0.3969787300658064,0.8653845569043576,0.4580536272030415,0.7084925668834469,1.1464640957314116,0.2749422968757479,0.397013940403511,-1.0254348420648378
1993-Q4,-0.1317054650608911,0.269737037618981,0.1454491362879049,-0.5767144270034767,0.3660593344758271,0.0063920041533663,0.1985489869731241,0.2188722138532618,0.2219909485755241,-0.5096767486279771,-1.5860839268594136,0.1094777193293766,1.3711498630029006,0.3520848942258127,0.2862200963922588,-1.2666443104043672,-1.224320553294837,0.0833429322106493,0.1966207843555953,0.2567340310951991,-0.1328983290828943,-0.0218105135529654,0.982996507494468,0.0833463494975876,0.8306145651686032
1994-Q1,0.8119588705788338,-0.1925966648598069,1.8073008055560271,1.632941154310089,-0.0620596255779923,-0.1220593682246322,0.7682016353190052,0.3651188151985644,0.3652231125344016,2.5008519132864593,-0.0296358621798835,0.4712899984298986,1.1522698178005946,1.0403017320223418,-0.8237725614998707,-0.8541919347415043,0.7194774045390526,1.2481026605353869,1.392752523887929,0.1007204158943337,0.4232261308405049,-1.2998408291841557,-0.3034071255902696,1.2480856407715937,-0.8091764540611891
1994-Q2,-0.4628196071810556,0.1441491321528318,-1.2989355737176005,-0.9624335698630956,1.8041421162401905,1.355802376708365,-0.7228220912398826,0.5431015356615722,0.5149628652622412,-0.1625338806310051,-0.8129566473996587,-0.6373713393121639,0.4014715034960499,-0.4845642145691871,-1.0078367295080393,-1.5077421323962308,2.131081343223157,-0.1882701900365215,-0.0785700604025058,0.7732768279523599,0.8042900983355866,-0.0080211120806124,2.233394628556027,-0.1882609935335883,0.4391392649758466
