TIME_PERIOD,GDP,C,G,INV,EXP,IMP,CPI_energy,IP,IP_MFG,PV_C,RT,EMP,UNRATE,HE,ULC,IRST,IRLT,CPI,CPI_core,RHP,PIR,SP,NEER,COM,CA_GDP
2001-Q1,0.5936397179219729,0.6958298185307185,1.6370759942267612,0.3302372620697993,-0.5284553199204886,0.1834666601547224,0.283780997757836,-1.7621721485296866,-0.0654962887271335,0.4518230892398793,0.7174534081731663,0.4418186079473383,0.2946886757369037,1.0975824712746725,0.2418810040629093,0.0582984868659825,-0.2029535027043872,1.414264070533352,2.5521921191423957,-0.377429993651199,0.9001769542485751,-0.3239961783440724,0.5322358236171165,1.4142475414060622,-0.8055445483317646
2001-Q2,-0.4280267094580923,-0.1554063536769869,-2.358830019247434,-0.9472740998288838,-0.0429381142481411,-1.1590279184161305,1.1841766845570416,-0.5535496291817075,-0.1547915453572328,-0.1702710799703581,-1.045560803026331,0.0955928683240338,-0.3811814062636557,-0.5537761281051752,-0.0874796853662781,0.0587305673352717,0.4502188399064846,0.3954195778160194,-1.0502802133090388,0.0566285269398479,0.174614635473402,0.2755869430298269,0.512500757667214,0.3954261754190036,0.0503095361573794
2001-Q3,0.1023073967307788,-0.3913976534620459,0.8953315230998772,0.6864254809614735,-0.6916190914633169,-0.4269027917336799,-0.3733644185300627,1.1218251999699345,1.7670168848732626,-0.1427125038733895,0.5660129789772775,-0.423454012461447,0.682132266490176,0.9013287986637734,-0.4583696230839674,-0.1259320251817831,0.1574279558655065,-1.895396135460819,0.5953816164419167,1.7635060219202174,0.7401963345724337,-0.6359695963862552,0.662814755538808,-1.895403813142601,0.2945279331677267
2001-Q4,0.0247546826097944,0.3720593658134351,0.1031305800447949,-1.3393249710369,-0.1487572838081404,0.0873479440338349,-1.371094786661295,0.5614486851412736,0.3289929026175731,-0.3412588308293146,1.010025777241088,0.4515201420509664,0.6473953878039924,0.7635504339615454,0.3811450282931634,-0.3024674961700658,-0.431184302956337,-0.4734122004933996,0.2532127159572318,0.2881988791953412,-0.9230729794130246,0.070780062334191,0.5871228527681637,-0.4734071579444066,-0.5246590154111058
2002-Q1,-0.5823274466455405,0.12259393491888,-0.0715168769271104,1.7970002180668347,-0.6910392713263599,-0.4996685872965888,-0.123724598993288,0.4875619691798773,-1.4022911914771,-0.7311465056269595,1.71337884591746,0.0315037266109269,0.392015335628373,-0.3276698818587533,-0.5297031600234897,-0.0587158801220053,0.4318703183306734,0.0030513696517366,0.1084317934337305,-0.5307704885484393,-0.4982381223061508,1.4511839024494944,0.5234866576742028,0.0030656864074562,-0.5876414270610173
2002-Q2,1.2452937524985932,-0.445038476065829,0.7071079497260174,-1.06337039220885,1.0155699507370042,1.1426323683754278,0.0336570642638522,1.4574217496565742,1.1151452520077718,-0.366324913010393,-0.0561077865476822,-0.0297641467033666,-0.2176048308264946,0.2674878621245765,-0.5365220536561699,0.2609492279512268,0.3188961556977572,-0.4240225846451282,-0.4846335594948144,-0.0322158865192541,-0.8883646531636815,-0.6296690076068032,1.7407183082051016,-0.4240227437759589,0.244342654166889
2002-Q3,-1.6427593394646374,0.3467909717472256,-0.8510375003978223,1.0619933268694386,-0.2555758974255535,0.0097409201900186,-0.0176834904140823,-1.5755007200592757,-1.3213611100012963,-0.2399864153975321,-0.4677578970654908,-0.8177319256864233,-0.5415776923790316,2.232199669662557,2.1061470788077945,0.1480382783276384,-0.3662963171632456,-0.5186972438925042,-0.6673262492856696,-0.3790094388877023,-1.884973962130767,-1.6805510813247295,1.4477160938218083,-0.5187165731985219,-0.797690175512596
2002-Q4,1.0699335691224054,0.0808117527265221,-0.7681392850728231,-0.8373255729804571,0.9095756055885176,0.8506075567362017,0.5277231084838547,-0.0718757323897275,0.0974764300838225,-0.8320421335414317,0.9110838343832828,-0.3083218908316258,0.8800654731837317,-0.0393215778236224,-1.4202696405171331,-0.1875591682599298,-0.2056104233423713,0.6924930671142273,-0.3996320049022182,-0.9854498748141493,-0.4317454525553937,0.8402891141974289,0.7485021926484656,0.692504780362702,0.2611993739177891
2003-Q1,-0.4338207692976508,-0.3012359826887756,0.9500434949379892,0.770988876212989,0.2385819214990655,0.7308031564132029,3.1159111500077996,2.060809992359391,0.3711440862351307,1.214249603644224,-0.7238099246706873,0.7821749712557909,0.7322152619906547,-0.7342386568952434,-0.5852509799270984,-0.701554777822836,-0.7008906806328656,3.3637358777709103,1.566017285917512,-1.6780787407052449,-1.3236830732474494,0.1361658118997481,-0.5169578041696291,3.3637272648344245,0.1365356578091837
2003-Q2,0.1126402990868588,0.1312452924842466,-0.4211458073407819,-1.1440709545200742,-0.0737417824645323,-0.3769985534310066,-2.5901299830083615,-0.8655837806835803,-0.5948960334793205,-0.7507489054417418,0.6918722631130784,-0.5742117943949749,0.8313478826980681,-0.1165308808689885,-0.3455475007806961,-0.7796893897161187,-0.6831232246557072,-3.752422209374026,-3.2962335716699775,-0.2308450742842565,-0.8535610534634303,1.7360762669109806,-1.7573538909727455,-3.752411959085947,0.0942058822077402
