TIME_PERIOD,GDP,C,G,INV,EXP,IMP,CPI_energy,IP,IP_MFG,PV_C,RT,EMP,UNRATE,HE,ULC,IRST,IRLT,CPI,CPI_core,RHP,PIR,SP,NEER,COM,CA_GDP
1985-Q1,0.8504524571946392,0.8325913107341395,3.4292808119237286,1.221991728548188,-2.117462742643459,-0.4875539838236261,0.3960425702623555,1.5591179887880398,1.5116482286304354,0.6594644814952364,-0.3487691407701254,0.2610626019411297,-0.0893800457591625,0.4392760608407897,-0.9668258885372724,3.5895103119466976,0.2443664111688182,0.8116804020392998,0.958167482592986,0.7883523715359408,0.5247704071027106,0.1285438514640299,-2.0461970388480397,0.8116848377905376,1.0677904099670292
1985-Q2,0.6816499260987451,-0.3271013743794927,-1.6858256006874484,-1.5260054751227194,1.3458121689008182,-1.3321568425482684,1.4286126213119772,2.6830593337987163,1.6719298218128231,-1.3176416304504088,0.7487000657377395,0.1522920968632003,-0.1570603539701536,0.5977480248228537,0.0685406324177379,2.2678476870814865,0.1883356107540135,2.3265711607622226,2.141100547631127,-1.021936645978094,-0.055270428766139,0.1671095992110411,-3.480449362939662,2.326559726302401,-0.6312612817919359
1985-Q3,-0.8895149222053781,0.3378739798435649,-0.3524394768830329,0.7946164281239471,0.3866618428522438,1.6477859802782149,-0.2843182003153718,-0.2695418099119256,-0.6915095882802005,1.9996152398231068,0.898061713922089,0.5676912017834703,-0.580795995243934,0.5143705298141679,-0.0848793606809454,0.540101674797745,0.0776558572756516,1.50283968816835,1.7637390639362454,0.2969109564125498,0.5398161842275295,0.1535607466223244,0.3412158256592876,1.5028266294983652,-1.0510420949164996
1985-Q4,-1.2936761043835148,-0.4539635062663575,0.6639151633198458,-1.9229831349131037,-1.223967167199005,-0.1066763723556448,-0.2846516337361548,-1.0931194056835352,-0.2700798772842472,-0.3845208900930766,-0.0594273910412348,-0.0440617869612702,-0.680941494646014,1.196447135616636,3.001049889790186,2.7357962127109285,0.7895001947517438,1.702035649856664,1.935375999240604,-0.5284067251880729,-0.8943105953516496,-0.2161613913154807,-1.7001402930802856,1.7020313810276055,-0.0079824365984421
1986-Q1,0.9246108247570848,-1.0530002697298149,-0.30833917434254,0.7811432496868129,0.4250278007827818,0.306010529133747,0.4067528726987976,-1.0998680299354897,-1.0548218710498911,-1.007011493358836,-1.3602868981306244,-0.2587575735183105,0.2775613846118501,0.3560482247798973,1.7107205507123902,-0.1238120410123787,-0.8279933997889272,1.9912012165044344,2.2661991718921857,-0.8318578200450456,-0.399436926817331,-0.055660928782554,-0.5777897250385521,1.9911992462765415,-0.4660700173118075
1986-Q2,-0.5263535890060489,1.564408212064191,0.7320220540105243,0.2722351429097008,-1.921657734637286,-1.0796899541950609,-2.3806522596170083,-1.5493920334839402,-0.3275990322945179,-0.2885315652438668,1.294866624310829,0.5343980642795387,-0.2471746743701406,-0.2095413557552389,0.9456364193233904,-3.775492528439808,-0.5757054351512918,1.389769476151123,2.1571332553733367,0.4087204573252179,0.6330965189333085,0.3809767443651376,-0.6633805677840767,1.389780171762388,0.2624699708625946
1986-Q3,0.1467227297507503,-0.7281579215794466,-0.2481588610138084,-0.684164964633264,-0.8281993453565563,-1.3517776652147842,0.3632658701695452,0.3676291834502956,1.6115271182140496,-0.6467946175344489,-0.7990629143024912,-1.6880848252723888,1.2124355838432836,1.010828235996508,1.7203260323508849,2.392167155295875,1.113492092930738,1.933695391253758,1.7367587746921629,-1.5275511057808406,-0.3644286144311101,-1.4155783698905169,-4.063446360141654,1.9336633623227857,1.018968363673321
1986-Q4,0.8995981769060996,-0.4525975851529661,-1.4490349847197967,1.6771183065156527,2.291493983166777,0.914454055652847,1.5720261782537774,-0.5951707406322838,-0.6272301910443158,-0.6948474324113785,-2.020720036488728,0.5662844587996374,0.3803513017109173,1.462034945724327,-0.8326871599926265,-0.9315691804343436,-0.2867945936772987,2.712555397215014,2.7694874562396214,-1.1775763212801025,-0.9982329942287086,2.558481699483904,1.3796135097825442,2.712579481508088,0.5430487081194608
1987-Q1,-0.27953281643855,0.3128935696189472,0.615185739720312,-2.03605660378705,-0.8304774870116409,0.6080550645159367,0.237405813460141,0.8139605007814608,0.5444087421439981,-0.5573835858846411,-0.0849414583766845,-0.1417612117558696,0.0111309306134639,-0.1419883162018276,-0.4391663244076613,0.3909059089027003,0.2184105024139169,1.7188523363465802,2.2267897150987785,-0.7707217102075912,0.163935327182372,-0.9111436162881462,-0.235542157815334,1.7188504861181886,0.1716234297844144
1987-Q2,0.5590738542245759,0.2226735220636924,0.6328843139157125,2.3744148113003343,1.5613313811587637,0.3966773937711853,-0.7862985910667925,2.604771455309789,1.806262664654212,0.8329483993804542,0.8521665603951317,0.551512083675214,-0.2211819861358676,1.3474062635128237,-0.2657627363605125,-2.644951317019085,-0.5255385418633365,1.1738568262901792,1.9535358474146471,-0.1786927818457122,-0.6489814773501845,-0.3767114525440548,0.786044264176638,1.1738665765831948,0.7835627442013282
