Date,Revenue_R,Sales_R,Price_R,Revenue_C,Sales_C,Price_C,Revenue_I,Sales_I,Price_I,unemployment_rate,payroll_employment,coincident_index
1991-01-01,-1.6080313047884707,-0.34484192167566563,-1.4979393425349288,-0.023931302597692543,0.2697197914507557,-1.1931177548632859,-1.0527852078517663,0.06621429030518947,-2.136899689886915,0.28796508913657426,-0.9296194935962866,-0.23597264156439338
1991-02-01,1.2583839198829083,0.9439731091019128,0.31149813119426667,0.5090266836459282,0.6922715326161805,0.30560041155729084,0.03894463275152098,0.18164140306314666,0.5905983600285524,0.14615145891288536,-0.7426770857880256,-0.17183597177232124
1991-03-01,-0.5131467606832015,-0.6690241864430936,-0.15658313960564574,-0.44360309068036147,-0.8126274384224744,-0.019710137651721863,-0.038067173902445656,-0.5245185891939272,-0.11305999057116689,0.14615145891288409,-0.5088613238132478,-0.1611465268069784
1991-04-01,0.4297966991468381,0.1904764094545348,-0.3302015292380025,0.276325415066755,0.3524317478906142,-0.14144019553484666,0.022748063747389576,-0.1784736885212325,0.34361419377861396,0.28796508913657426,-0.8585633803961852,-0.23062791908171815
1991-05-01,0.42762460758093684,0.24163357500100036,0.22369138775536318,0.027230331889198846,0.3257391632221733,-0.5420660185518716,0.8106028275046978,0.7480222721625629,-0.35224226909944684,0.004337828689195213,-0.36091399686892045,-0.09700985701490626
1991-06-01,0.926532058748565,-0.07691341230346042,2.500404556682356,1.788666184822636,0.0602881308659504,3.2558531240531465,2.0986168139514625,0.17158361217054682,2.374153956853863,0.14615145891288409,-0.05554125011774492,-0.12907819191094233
1991-07-01,0.0349728719102534,-0.00704481945318785,0.13783385412223578,-1.118537070680417,-0.5852912139311504,-0.37193064340974397,-0.669895994774307,-0.5997100978747502,0.4108469381346335,0.004337828689195213,-0.7784580564915821,-0.12373346942827092
1991-08-01,0.37000327873028954,0.1744889100510502,0.21978492829552576,0.6098122267848142,0.3182221907484921,0.2231210691505398,0.38225827382042427,0.6234457974036145,0.055866995981207146,0.14615145891288536,0.3613461028445006,-0.09700985701490626
1991-09-01,-0.06847792891865487,-0.028351905569343944,0.2761435991154822,-0.07761982321450088,0.08854566098583573,0.09531412820028827,-0.4166890391846646,-0.8076411722953081,0.2426861486283495,0.004337828689195213,0.07574089327472251,-0.08097568956688823
1991-10-01,-0.07087949264120502,-0.24822816268775835,0.2883074966844193,-0.10273505366153143,-0.1372550623123583,0.11137803116890756,0.38346334133338383,0.6244970717094572,-0.2174569691205124,0.14615145891288409,0.40240007109269516,-0.09166513453223485
1991-11-01,0.22568789118216162,-0.41649213731495877,0.48143367670326725,0.4972642458356669,-0.1328804133919178,0.3586289665048196,0.008186378117560268,-0.3263417241561696,-0.10409902883676993,0.004337828689195213,0.16168742060300564,-0.07028624460154541
1991-12-01,0.1980599046909318,0.8727242515540835,-0.3224249362828813,0.2677184126724922,0.7046068905145446,0.051493397424146624,0.003644087736427524,-0.15984118586019755,0.5149738672203613,0.14615145891288409,-0.09908969036375843,-0.12907819191094233
1992-01-01,-0.13312275551107622,-0.2605061469907732,0.7108366571891802,0.48914013916310756,-0.5909294625199543,0.7866997901714807,0.9177410911162623,0.630609099042403,-0.573903348330455,0.004337828689195213,0.1611914832794648,-0.06494152211887019
1992-02-01,0.6768662613750862,0.23740207613855888,-0.6836647198016307,0.2183420851207558,0.4336982245781315,-0.5719601528455761,0.384066399056088,-0.16728839771848633,0.1264863813852645,0.004337828689195213,-0.25083072575557114,-0.08632041204956344
1992-03-01,-0.11367121534916784,0.05731338977743289,0.9237666228542825,-0.12991490684965273,0.07603324070443127,0.13500614826403334,-0.014194681782500213,0.7093538476931923,0.1007064361596013,0.14615145891288536,0.05273683760043593,-0.11838874694559572
1992-04-01,0.48505999295059343,0.025462481844982496,-0.12027109193650096,0.5954873852693423,0.17332387606738045,0.48897384800972865,-0.334299007699855,-0.05235219178540598,-0.15799629485524616,0.004337828689195213,0.33358930529543546,-0.054252077153527374
1992-05-01,2.375554852016388,2.425184056689724,-0.28049804589566424,1.6700730713122491,1.7995745680793254,-0.15103374050623758,2.786545915670033,1.8857200500248499,1.04076699673069,0.14615145891288409,0.46091915531151467,-0.09166513453223485
1992-06-01,-5.879669830299886,-5.062372426144134,-0.9453526873578686,-5.395641997659597,-4.938692785386186,-0.984549565174205,-5.591665833693317,-4.981515974946565,-1.2948272922709758,0.004337828689195213,-0.20631796198611707,-0.09166513453223485
1992-07-01,1.7184788396599917,1.4511757640702108,0.4279828764380121,1.4066753939893744,1.5578809506685873,0.4169436237031118,1.6990744320986473,2.329627437009387,-0.07669618349846619,0.14615145891288536,-0.4219957640434229,-0.15045708184163178
1992-08-01,-0.5650270402456491,-0.6990637201263847,-0.046768387104823915,-0.21837767239160483,-0.576058577101315,0.18478718452561171,0.41653773319813514,0.4125844344450386,0.247309454697684,0.004337828689195213,-0.05580709656493922,-0.08097568956688823
1992-09-01,1.1914748706697633,1.242798245921546,0.23501968347540939,1.1504631594861146,1.4188263027386374,0.0671331013320709,0.14222033817847765,-0.06936313490911686,0.15245601491094085,0.004337828689195213,0.3531261945700475,-0.04890735467085596
1992-10-01,0.44072220941721024,0.5094409889864736,0.047190573115457185,0.37544329213745964,0.4748573032810831,0.16696006363086233,0.2614687518515291,0.6318602362414386,-0.2637020744076711,0.004337828689195213,0.30856580229024405,-0.04890735467085596
1992-11-01,0.2677311119463925,0.14312562159786282,0.013304068746574726,-0.04143018073259763,-0.07700097524058583,-0.22381825767319796,0.014344991420220025,-0.2948969563855972,-0.22269207365904492,0.004337828689195213,0.22181838423057254,-0.054252077153527374
1992-12-01,-0.0984984030900844,-0.10332983186538258,0.5018287545572231,0.22472011824281057,0.007399774818929414,0.381782170698516,0.18397481363120138,-0.2326824490395772,0.9385468838582491,-0.13747580153449493,0.19968253745321374,-0.0008048523268018574
1993-01-01,0.5243595388033603,-0.17032422060054786,1.253927568937767,0.4145164653773643,-0.33090422414359194,0.584664088096052,1.093849583447032,-0.35145210133986776,0.6993947749557132,-0.13747580153449368,0.516886710463042,0.02057403760388759
1993-02-01,0.34195888895686694,0.20933321642902333,0.6662466772546445,0.24688409196758465,0.03842469214115158,1.1169598662902969,-0.7167102456062464,-0.44394682076045205,0.5475200063194529,-0.13747580153449493,0.32395753701679597,0.004539870155869555
1993-03-01,0.8369243320753141,1.2845015294649709,-1.0552406371328285,0.6699390879058766,0.9805807107044425,-1.3356052067295774,-0.04587892386290761,0.005440675096882267,-0.40220357937969814,-0.27928943175818255,-0.1617429160817045,0.02057403760388759
1993-04-01,-0.7179565159526786,-1.2981341838753233,0.43336035040783716,-0.45193741472677373,-0.3580939248622635,0.3214937567646036,-0.0065890289422168204,-0.08543530202507044,0.07709991182010673,-0.42110306198187397,0.32274491496994495,0.12746848725733861
1993-05-01,-0.2018188671520669,-0.5414393092351466,0.019177355410698115,-0.145916600178019,0.09794412577647682,-0.1592860786738118,-0.08952827700288433,-0.3198382938079373,0.1866557385022951,-0.4211030619818727,0.27933317637154165,0.1274684872573348
1993-06-01,-0.695930405023022,-0.45587595417361476,0.22791583534372084,-0.754818646041278,-2.0097257826190362,0.8867552525771915,-0.14228356812169216,-0.29849396468722184,0.013624664555543637,-0.2792894317581838,0.19458204987982458,0.06867653994794169
1993-07-01,0.22445404930737384,0.23620584396441752,-0.25924061825962735,0.4019920198550906,1.5239823606031746,-0.8478689934390368,0.22480228341574526,0.39526934167486144,0.026734618429926915,-0.27928943175818255,0.5475364029764342,0.08471070739595593
1993-08-01,-0.7369299189886125,-0.8052563102136963,0.3345775694966963,0.054426215545680834,-0.6171355093462455,0.8373805867781215,-0.31999623725966025,-0.06833913540180961,-0.05793020922889634,-0.13747580153449493,0.31647746947170385,0.02057403760388759
1993-09-01,1.0629471707582319,1.097043589939355,0.15048976863904395,0.15621388906477995,0.36379358779178345,-0.19583610549270858,0.6080622070982994,0.7650389760856494,-0.1688136040278693,-0.2792894317581838,0.026021335422626867,0.05798709498259507
